-181.22	51.7	1.5	146.89	0.4
-181	51.7	1.5	146.89	0.4
-179.89	51.2	2.5	164.98	0.4
-179.89	51.3	2.5	156.7	0.4
-179.66	51.3	2.5	155.63	0.4
-179.44	51.1	2.5	181.07	0.4
-179.44	51.2	2.25	146.44	0.4
-179.22	50.9	2.5	160.95	0.4
-179.22	51	2.5	152.2	0.4
-179.22	51.2	2.5	176.66	0.4
-179.22	51.7	1.45	151.91	0.4
-179.22	51.8	1.53	116.23	0.4
-179.22	64.1	1.55	108.09	0.4
-179	51	2.5	155.07	0.4
-179	51.1	2.5	170.17	0.4
-179	51.4	2	134.31	0.4
-178.78	51.5	2.5	173.47	0.4
-178.78	51.6	0.5	179.39	0.4
-178.55	51.7	1.225	129.5	0.4
-178.55	51.8	0.975	138.98	0.4
-178.33	51.2	2.5	159.03	0.4
-178.33	51.6	1.45	162.37	0.4
-178.33	51.7	0.5	155.01	0.4
-178.33	51.8	0.975	147.4	0.4
-178.11	51.2	2.5	154.93	0.4
-178.11	51.3	2.25	162.11	0.4
-178.11	51.5	0.5	134.98	0.4
-178.11	51.6	1	163.5	0.4
-177.89	51.1	2.5	153.16	0.4
-177.89	51.2	0.5	98.604	0.4
-177.89	51.9	0.5	126.7	0.4
-177.89	52	1.55	138.75	0.4
-177.67	51	2	165.65	0.4
-177.67	51.1	1.45	150.56	0.4
-177.67	51.2	2.5	158.97	0.4
-177.67	51.4	2.5	168.51	0.4
-177.67	51.5	2	165.83	0.4
-177.67	60.4	1.45	99.141	0.4
-177.44	51.1	2.5	118.39	0.4
-177.44	51.9	1.55	217.72	0.4
-177.44	52	1.55	125.64	0.4
-177.44	60.3	1.45	92.96	0.4
-177.44	60.4	1.1333	90.931	0.4
-177	51.1	2.5	159.12	0.4
-177	51.2	2.5	159.02	0.4
-177	51.6	2.5	161.81	0.4
-176.78	51	2.5	161.78	0.4
-176.78	51.1	2.5	161.33	0.4
-176.56	51.1	2.5	159.61	0.4
-176.56	51.4	2.5	151.63	0.4
-176.56	51.5	2.5	151.63	0.4
-176.33	51	2.5	152.44	0.4
-176.33	51.2	2.5	165.93	0.4
-176.33	51.3	2.5	175.09	0.4
-176.33	51.6	2.25	149.88	0.4
-176.11	51.1	2.5	151.29	0.4
-176.11	51.2	2.5	156.12	0.4
-176.11	51.4	1.45	150.52	0.4
-176.11	51.9	2.5	156.97	0.4
-175.89	51.1	2.5	147.22	0.4
-175.89	51.4	2.5	155.7	0.4
-175.67	51.3	2.5	153.54	0.4
-175.67	52.2	1	114.74	0.4
-175.45	51.3	2.5	157.89	0.4
-175.45	52.2	1.45	210.55	0.4
-175.45	52.3	1.55	200.46	0.4
-175.22	51.2	2.5	153.78	0.4
-175.22	51.3	2.5	163.76	0.4
-175.22	51.4	2	170.02	0.4
-175.22	51.5	2	171.7	0.4
-175.22	58.4	0.5	92.162	0.4
-175	51.3	1.8333	131.15	0.4
-175	51.5	2.25	155.8	0.4
