-115.2	48	1.55	0.57893	0.4
-119.81	56.08	2.5	15.494	0.4
-135.83	66.93	1.4509	40.107	0.4
-142.11	66.5	1.4461	18.246	0.4
-129.26	64.93	2.5	23.467	0.4
-142.23	66.41	1.2463	5.808	0.4
-142.49	66.26	1.4778	8.7759	0.4
-142.14	66.27	1.4526	12.308	0.4
-142.25	66.3	1.5042	-10.903	0.4
-142.44	66.43	1.5485	3.4033	0.4
-136.87	59.37	2.0001	43.076	0.4
-134.44	58.81	2.5	128.85	0.4
-144.68	69.73	1.5498	154.03	0.4
-144.79	69.65	1.6818	156.84	0.4
-142.3	66.27	1.5262	4.647	0.4
-135.43	66.32	1.5501	21.681	0.4
-142.17	66.05	1.4992	12.874	0.4
-135.45	66.19	1.0009	174.08	0.4
-142.29	66.38	1.4548	23.895	0.4
-142.55	66.32	1.4886	15.26	0.4
-136.28	67.93	1.55	23.548	0.4
-137.05	62.43	2.5	15.787	0.4
-146.66	69.82	1.55	139.14	0.4
-141.99	66.51	1.4779	-6.5951	0.4
-133.94	65.21	1.5	169.89	0.4
-137.46	58.69	2.5	33.933	0.4
-123.73	63.6	2.5	65.674	0.4
-149.52	64.59	2.1144	151.2	0.4
-142.85	66.06	1	179.41	0.4
-137.73	58.78	2.5	46.415	0.4
-137.41	58.76	2.5	53.173	0.4
-141.52	61.45	2.0075	-4.1392	0.4
-129.16	63.6	1.55	21.706	0.4
-150.07	63.41	2.2652	150.64	0.4
-148.76	63.83	2.4797	165.37	0.4
-143.62	60.7	0.59151	119.74	0.4
-157.76	66.38	1.4624	124.07	0.4
-157.96	66.46	1.55	113.94	0.4
-142.58	61.61	2.5	162.48	0.4
-156.62	66.34	1.4708	124.57	0.4
-144.78	69.1	1.5499	159.07	0.4
-138.11	60.91	2.5	21.498	0.4
-150.86	63.61	2.0258	125.69	0.4
-143.68	62.93	1.9086	35.227	0.4
-138.41	61.01	2.3475	15.876	0.4
-138.54	61	2.4986	5.6834	0.4
-151.72	63.45	2.4935	124.56	0.4
-137.59	58.75	2.5	41.206	0.4
-135.16	66.32	2.4999	120.14	0.4
-112.34	48.52	2.5	66.153	0.4
-136.72	58.97	2.2371	86.33	0.4
-151.84	66	1.45	177.23	0.4
-148.33	63.48	2.1314	134.69	0.4
-145.14	63.35	2.231	16.926	0.4
-131.51	52.08	1.55	41.739	0.4
-142.35	66.84	1.55	154.89	0.4
-113.17	47.43	0.5	168.56	0.4
-113.17	47.43	0.5	168.56	0.4
-142.28	66.2	1.4531	23.064	0.4
-150.35	65.94	1.6479	152.64	0.4
-150.47	61.85	2.4165	133.84	0.4
-133.77	65.03	1.55	9.9332	0.4
-149.22	61.86	1.5385	90.247	0.4
-125.82	62.86	1	37.119	0.4
-145.1	63.36	2.272	16.227	0.4
-125.53	62.65	1.45	45.92	0.4
-140.62	60.38	0.92706	138.96	0.4
-146.22	69.19	1.5259	140.85	0.4
-135.16	59.36	2.5	94.098	0.4
-135	65.39	1.45	4.7824	0.4
-150.18	62.25	1.9443	118.17	0.4
-151.47	63.33	1.7593	140.48	0.4
-133.56	65.2	2.5	8.4789	0.4
-135.02	59.35	2.5	90.065	0.4
-150.81	63.52	1.9775	140.03	0.4
-140.52	61.61	1.4563	36.324	0.4
-147.46	64.03	2.0982	26.279	0.4
-130.39	63.88	1.45	15.439	0.4
-166.89	65.37	0.95142	113.81	0.4
-151.24	63.48	2.0526	131.8	0.4
-124	62.16	2.5	64.162	0.4
-141.26	62.13	1.5485	13.862	0.4
-122.4	49.54	1.45	161.17	0.4
-138.12	59.13	1.6376	38.09	0.4
-152.52	63.29	2.5	121.33	0.4
-126.31	63.45	2.5	50	0.4
-151.94	61.49	1.7205	-1.9808	0.4
-119.62	48.48	2.5	12.517	0.4
-139.94	60.15	2.0001	127.32	0.4
-150.99	61.98	2.2286	89.323	0.4
-145.69	62.26	2.107	36.928	0.4
-138.14	59.1	1.8148	48.905	0.4
-147.38	63.61	1.8842	157.87	0.4
-128.72	64.32	2.5	51.454	0.4
-152.67	62.4	2.0397	111.67	0.4
-113.14	47.35	0.5	181.87	0.4
-150.1	66.01	1.45	179.78	0.4
-145.18	63.34	2.1934	17.231	0.4
-148.42	63.93	2.0185	158.11	0.4
-147.75	63.57	1.5665	152.8	0.4
