-109.49	38.447	0.53807	121.84	0.3	0.079951	0.2
-109.56	39	0.44331	112.11	0.3	0.078203	0.2
-109.51	39.447	0.51506	104.41	0.3	0.072855	4.7901
-109.46	40.023	0.45382	113.49	0.3	0.086605	0.2
-109.08	40.701	0.48552	111.9	0.3	0.080114	0.2
-108.76	41.756	0.43033	112.84	0.3	0.095046	4.7217
-108.44	42.9	0.43474	107.65	0.3	0.11448	4.2475
-108.1	43.39	0.4426	105.07	0.3	0.067736	3.4984
-107.87	43.581	0.49367	105.85	0.3	0.056524	3.1544
-107.81	43.683	0.51044	108.38	0.3	0.048704	2.9787
-109.73	36.344	0.72906	118.77	0.3	0.070962	2.7195
-109.52	36.672	0.69054	118.84	0.3	0.075196	0.2
-109.55	37.183	0.63541	114.49	0.3	0.037449	0.2
-109.3	37.812	0.65464	110.39	0.3	0.077151	0.2
-109.26	38.167	0.96771	105.78	0.3	0.26003	0.2
-109.2	38.412	1.037	106.46	0.3	0.18852	4.0278
-109.16	39.051	0.49867	104.19	0.3	0.050828	0.2
-109.08	39.499	0.67301	102.33	0.3	0.11375	3.4209
-109.09	40.002	0.65978	107.89	0.3	0.090922	2.3311
-108.79	41.103	0.6348	115.09	0.3	0.11321	0.2
-108.37	41.994	0.40141	119.41	0.3	0.13579	0.2
-108.01	43.101	0.30495	106.92	0.3	0.11815	0.2
-107.6	43.673	0.49567	104.39	0.3	0.066666	2.6198
-107.59	43.884	0.58873	108.52	0.3	0.10825	4.0517
-107.59	44.081	0.51338	110.39	0.3	0.082326	2.7506
-107.51	44.142	0.46628	109.66	0.3	0.053825	3.7149
-108.85	36.451	1.3406	124.38	0.3	0.10056	0.2
-109.23	37.131	0.7108	119.03	0.3	0.080361	0.2
-109.13	37.786	0.67061	105.83	0.3	0.06724	0.2
-109.1	38.065	0.8483	106.19	0.3	0.10142	2.3285
-108.99	38.535	0.90849	104.25	0.3	0.13528	2.8233
-108.99	39.119	0.62027	100.79	0.3	0.068002	2.0623
-108.78	39.615	0.64562	104.27	0.3	0.080039	2.967
-108.62	40.106	0.55393	106.1	0.3	0.062977	0.2
-108.31	41.264	0.763	116.59	0.3	0.20211	0.2
-107.91	42.177	0.36474	154.14	0.3	0.12189	0.2
-107.56	43.356	0.2281	126.58	0.3	0.12344	0.2
-107.55	43.684	0.63289	104.53	0.3	0.080635	2.9077
-107.57	43.939	0.69651	106.98	0.3	0.15815	3.7561
-107.61	44.249	0.43528	114.55	0.3	0.059561	2.7557
-107.53	44.321	0.42038	109.78	0.3	0.038611	3.3905
-107.42	44.229	0.41309	108.13	0.3	0.038464	3.4533
-108.52	36.499	1.368	127.16	0.3	0.039537	1.3062
-108.61	37.309	0.77131	124.9	0.3	0.10702	0.2
-108.7	37.716	0.63963	111.47	0.3	0.054412	4.7405
-108.77	38.083	0.70675	102.75	0.3	0.066335	3.0058
-108.66	38.658	0.69886	100.48	0.3	0.050431	3.1839
-108.36	39.262	0.61486	89.77	0.3	0.088206	4.9352
-108.24	39.66	0.49722	96.945	0.3	0.044267	0.2
-108	40.193	0.40129	101.34	0.3	0.098957	0.2
-107.72	41.348	0.84844	129.25	0.3	0.34158	0.2
-107.61	42.374	0.56529	160.52	0.3	0.082921	0.2
-107.46	43.346	0.24688	154.83	0.3	0.098648	0.2
-107.44	43.682	0.74305	104.35	0.3	0.13546	2.0492
-107.46	43.958	0.84827	103.48	0.3	0.24173	4.1933
-107.51	44.283	0.45141	106.57	0.3	0.097781	0.2
-107.46	44.327	0.41495	106.81	0.3	0.069718	4.802
-107.39	44.238	0.44448	106.83	0.3	0.073789	0.2
-107.32	44.217	0.49337	107.18	0.3	0.11431	3.665
-107.03	42.368	0.48574	146.03	0.3	0.10341	0.2
-107.22	43.351	0.41899	123.33	0.3	0.10146	0.2
-107.27	43.692	0.69558	104.35	0.3	0.09006	0.2
-107.34	43.924	0.66489	103.64	0.3	0.091423	0.2
-107.36	44.194	0.33481	106.24	0.3	0.044088	0.2
-107.38	44.274	0.43456	103.55	0.3	0.061134	4.1689
-107.25	44.208	0.52023	107.06	0.3	0.12834	4.2131
-107.17	44.204	0.49236	105.82	0.3	0.093443	0.2
-107.09	44.23	0.45764	105.28	0.3	0.079223	3.4517
-106.77	42.371	0.56749	127.52	0.3	0.090825	0.2
-106.9	43.209	0.53123	121.81	0.3	0.05912	3.4081
-107.13	43.642	0.64075	109.28	0.3	0.072746	2.7471
-107.16	43.853	0.83438	109.47	0.3	0.12508	2.1745
-107.2	44.129	0.67412	109.28	0.3	0.12304	4.3438
-107.17	44.205	0.5243	105.74	0.3	0.13249	4.1381
-107.11	44.217	0.50872	105.74	0.3	0.086426	2.5967
-107.03	44.249	0.46139	105.13	0.3	0.070818	3.9506
-106.93	44.311	0.417	101.73	0.3	0.069342	4.034
-106.37	41.669	0.4877	120.29	0.3	0.076341	4.8625
-106.46	42.469	0.64204	122.65	0.3	0.058405	3.9631
-106.27	42.93	0.51161	122.56	0.3	0.13161	0.2
-106.76	43.585	0.575	112.95	0.3	0.10369	2.365
-106.89	43.709	0.68404	110.52	0.3	0.070167	1.4175
-106.94	44.054	0.6689	109.49	0.3	0.078375	1.6053
-107.07	44.146	0.50976	106.15	0.3	0.093137	3.3617
-107.03	44.197	0.4707	105.51	0.3	0.062401	3.0826
-106.95	44.264	0.43173	103.76	0.3	0.069225	3.5459
-106.69	44.337	0.38985	102	0.3	0.13977	0.2
-106.56	44.46	0.3388	88.34	0.3	0.11523	0.2
-105.48	41.469	0.4761	125.22	0.3	0.046826	0.2
-106.17	42.568	0.5773	118.63	0.3	0.10587	2.0385
-106.19	42.923	0.58482	122.64	0.3	0.08608	3.4467
-106.62	43.526	0.58543	112.27	0.3	0.09404	2.6679
-106.76	43.797	0.66546	110.71	0.3	0.093129	1.8711
-106.87	43.903	0.6334	109.14	0.3	0.08924	2.3236
-106.82	44.082	0.56106	106.07	0.3	0.099361	3.8013
-106.79	44.155	0.49905	106.67	0.3	0.079808	3.9788
-106.71	44.253	0.44769	102.21	0.3	0.07982	3.1206
-106.56	44.422	0.29953	93.307	0.3	0.059349	4.5513
-106.35	44.675	0.37145	79.485	0.3	0.13554	0.2
-106.04	44.751	0.31099	75.58	0.3	0.14489	0.2
-103.46	31.042	0.47631	138.64	0.3	0.064751	4.2293
-103.5	31.044	0.50744	132.63	0.3	0.063789	0.2
-104.03	31.515	0.50439	132.79	0.3	0.067131	1.6726
-104.22	31.66	0.2008	120.1	0.3	0.018453	1.8545
-104.15	31.73	0.11031	60.133	0.3	0.076026	0.2
-104.29	31.699	0.14888	108.64	0.3	0.018869	2.0586
-104.26	31.736	0.16978	105.49	0.3	0.018528	2.3016
-104.17	31.953	0.18172	94.441	0.3	0.015405	3.0071
-103.69	32.528	0.27454	86.339	0.3	0.021171	2.133
-102.52	34.648	0.46233	71.464	0.3	0.0876	3.1481
-103.86	37.217	0.25294	71.617	0.3	0.10057	0.2
-104.61	37.449	0.16263	63.65	0.3	0.090513	0.2
-104.51	38.023	0.14243	85.33	0.3	0.041984	0.2
-104.33	38.605	0.14457	109.16	0.3	0.068785	0.2
-103.97	39.624	0.24957	120.43	0.3	0.032106	0.2
-104.27	40.022	0.37036	130.71	0.3	0.059838	0.2
-104.18	40.383	0.38257	129.55	0.3	0.050934	0.2
-104.09	41.145	0.46325	129.36	0.3	0.11672	0.2
-104.82	42.112	0.63899	118.9	0.3	0.1099	2.5446
-105.22	42.736	1.4207	114.93	0.3	0.024796	2.6613
-106.39	43.523	0.5406	113.35	0.3	0.092409	3.035
-106.61	43.753	0.62155	110.01	0.3	0.069304	2.5175
-106.65	43.962	0.57707	109.64	0.3	0.066157	2.4984
-106.69	44.052	0.54925	106.65	0.3	0.09066	2.6333
-106.68	44.143	0.48838	105.57	0.3	0.066414	2.7827
-106.6	44.272	0.39473	99.851	0.3	0.083508	4.6958
-106.42	44.524	0.29038	80.321	0.3	0.055905	0.2
-105.69	45.221	0.35324	68.381	0.3	0.16601	0.2
-105.67	45.223	0.26173	66.89	0.3	0.042972	3.4339
-103.41	31.021	0.44922	134.51	0.3	0.10017	0.2
-103.39	31.039	0.57974	145.51	0.3	0.088689	0.2
-103.37	31.168	0.89815	137.34	0.3	0.28909	0.2
-103.87	31.677	0.48719	94.002	0.3	0.079229	2.3977
-103.94	31.712	0.19845	103.17	0.3	0.066167	0.2
-103.7	31.805	0.28848	70.498	0.3	0.080919	0.2
-103.36	32.091	0.42316	70.371	0.3	0.049825	4.8988
-101.52	33.196	0.81142	65.402	0.3	0.044391	4.682
-101.59	33.965	0.88974	76.121	0.3	0.11658	4.1482
-101.85	35.089	0.6713	80.081	0.3	0.053275	2.1043
-102.36	36.901	0.39857	74.348	0.3	0.099458	0.2
-102.25	37.425	0.39201	74.545	0.3	0.095734	0.2
-102.74	38.042	0.23685	87.353	0.3	0.058178	0.2
-102.77	38.664	0.12155	126.84	0.3	0.06273	0.2
-102.96	39.431	0.23949	118.32	0.3	0.03432	0.2
-103.18	39.872	0.35314	124.77	0.3	0.041055	3.5115
-103.23	40.442	0.47645	128.82	0.3	0.10692	0.2
-103.6	41.105	0.49444	125.55	0.3	0.11379	0.2
-103.72	41.734	0.57523	120.46	0.3	0.050432	2.5851
-104.29	42.533	0.54194	115.64	0.3	0.12744	3.4765
-104.78	43.012	0.60025	112.55	0.3	0.053035	3.161
-105.19	43.343	0.62854	111.65	0.3	0.088899	3.0104
-106.01	43.915	0.57813	108.24	0.3	0.075753	2.7608
-106.05	44.058	0.60414	104.71	0.3	0.082817	3.0085
-106.06	44.158	0.51814	103.91	0.3	0.070701	3.7645
-106.01	44.304	0.40648	96.433	0.3	0.12494	0.2
-105.58	44.628	0.24346	78.349	0.3	0.071333	0.2
-105.2	45.595	0.28942	66.409	0.3	0.11306	0.2
-105.07	45.508	0.34606	70.452	0.3	0.14425	0.2
-103.38	31.051	0.46777	139.08	0.3	0.075366	3.3022
-103.34	31.05	0.49096	135.05	0.3	0.080942	0.2
-103.29	31.071	0.41933	140.49	0.3	0.059825	3.4065
-103.25	31.17	0.44818	134.93	0.3	0.096372	3.4175
-103.12	31.442	0.55395	84.062	0.3	0.12049	4.9537
-103.04	31.869	0.89145	71.61	0.3	0.077341	1.706
-101.58	32.556	0.75654	58.74	0.3	0.055061	2.1738
-101.24	32.89	0.80929	56.896	0.3	0.034989	1.6332
-101.08	33.466	0.88709	70.197	0.3	0.17724	0.2
-101.47	34.266	1.136	83.052	0.3	0.074104	4.9127
-100.18	35.996	1.0508	86.477	0.3	0.080106	1.6666
-100.09	36.608	0.74444	90.411	0.3	0.036662	1.3995
-101.79	37.256	0.46355	82.177	0.3	0.094731	4.3341
-101.98	37.835	0.36464	83.788	0.3	0.086772	0.2
-101.96	38.706	0.11464	116.22	0.3	0.061604	0.2
-101.67	39.397	0.31332	123.78	0.3	0.051323	0.2
-101.75	39.934	0.51266	125.92	0.3	0.090808	3.2207
-101.84	40.435	0.64063	122.33	0.3	0.064747	2.282
-101.61	40.844	0.67302	122.19	0.3	0.096455	3.2526
-102.58	41.509	0.58002	117.87	0.3	0.065928	2.3814
-103.29	42.318	1.427	113.07	0.3	0.064411	4.6096
-103.85	42.873	0.6458	112.6	0.3	0.065123	3.6274
-104.08	43.12	0.71156	110.33	0.3	0.07161	3.7451
-104.84	43.579	0.71653	108.12	0.3	0.062996	2.2636
-105.75	44.038	0.60587	105.91	0.3	0.11361	3.2266
-105.81	44.148	0.50065	103.26	0.3	0.086337	2.5956
-105.58	44.323	0.39859	98.737	0.3	0.10925	0.2
-105.47	44.573	0.28259	87.64	0.3	0.13381	0.2
-105.23	45.058	0.27962	69.453	0.3	0.12802	0.2
-105.22	45.079	0.25431	68.144	0.3	0.10217	0.2
-103.38	31.058	0.42223	139.51	0.3	0.09583	0.2
-103.34	31.071	0.51006	138.1	0.3	0.085191	2.8047
-103.28	31.096	0.50047	138.37	0.3	0.09916	3.452
-103.26	31.128	0.39746	135.24	0.3	0.068309	4.7463
-103.12	31.288	0.29379	129.64	0.3	0.065401	0.2
-102.69	31.68	0.77225	65.574	0.3	0.083756	1.617
-101.51	32.522	0.78575	61.669	0.3	0.026926	3.1266
-101.17	32.714	0.73141	53.633	0.3	0.03334	1.5607
-100.91	32.996	0.74394	49.313	0.3	0.062021	2.1882
-101.03	33.53	0.75984	66.449	0.3	0.10819	0.2
-101.24	34.168	1.2673	81.377	0.3	0.034705	1.4713
-99.963	36.394	1.0389	88.5	0.3	0.07029	2.4409
-99.856	36.55	0.83323	91.198	0.3	0.039196	1.6227
-100.11	36.772	0.67472	89.043	0.3	0.033142	1.0902
-101.26	37.658	0.38341	92.638	0.3	0.056963	2.9504
-101.53	38.609	0.1903	115.42	0.3	0.07991	0.2
-101.26	39.5	0.37837	121.59	0.3	0.065389	2.021
-100.83	39.846	0.58918	120.96	0.3	0.11018	3.1043
-100.89	40.342	0.79789	119.98	0.3	0.10293	3.0043
-101.06	40.876	0.66881	121.27	0.3	0.11019	2.9829
-100.82	40.944	1.3935	121.35	0.3	0.072191	2.098
-101.74	41.708	0.49627	118.13	0.3	0.048635	2.815
-103.1	42.656	1.3188	114.23	0.3	0.039922	0.2
-103.65	42.967	0.57051	108.78	0.3	0.055674	0.2
-104.06	43.324	0.64103	107.41	0.3	0.069424	4.6805
-104.6	43.556	0.6463	109.69	0.3	0.089456	3.1445
-105.3	44.173	0.45999	103.42	0.3	0.092095	0.2
-105.32	44.309	0.33728	96.339	0.3	0.082986	4.9303
-105.28	44.499	0.28089	87.071	0.3	0.10481	0.2
-105.29	44.699	0.30125	76.897	0.3	0.17776	0.2
-105.27	44.814	0.24713	72.776	0.3	0.052036	2.9667
-105.35	44.679	0.29736	79.197	0.3	0.088268	0.2
-101.83	30.433	0.13235	111.32	0.3	0.084978	0.2
-103.29	31.102	0.45027	138.36	0.3	0.081072	3.8588
-103.27	31.113	0.40753	139.59	0.3	0.060874	3.7771
-103.17	31.215	0.32598	126.97	0.3	0.058815	0.2
-102.81	31.556	0.41127	69.794	0.3	0.082509	0.2
-101.33	32.589	0.74471	54.534	0.3	0.028325	3.2047
-101.16	32.718	0.69634	53.132	0.3	0.03274	2.2932
-100.88	32.904	0.70951	47.991	0.3	0.055034	3.4862
-100.88	32.905	0.72754	47.509	0.3	0.061917	3.5033
-100.98	33.5	0.69091	56.397	0.3	0.058448	4.9393
-100.78	34.414	1.3028	79.964	0.3	0.089336	4.8288
-99.554	36.258	0.96172	92.483	0.3	0.098881	2.2686
-99.388	36.428	0.95998	90.969	0.3	0.077216	1.1705
-99.556	36.623	0.87724	90.597	0.3	0.03519	1.3873
-100.56	37.675	0.42722	98.728	0.3	0.052834	4.1098
-99.004	38.845	0.19693	118.04	0.3	0.037842	0.2
-99.328	39.73	0.79087	125.07	0.3	0.062864	2.2648
-99.982	39.934	0.75925	119.72	0.3	0.15032	0.2
-100.26	40.356	0.99762	118.14	0.3	0.21896	2.8028
-100.04	40.761	1.364	123.83	0.3	0.031646	2.971
-100.41	41.058	1.3984	121.55	0.3	0.080657	2.9829
-99.705	40.788	0.31849	117.77	0.3	0.081854	4.5412
-100.15	41.063	0.25882	116.23	0.3	0.041427	3.9102
-102.84	42.803	0.45192	96.717	0.3	0.10374	0.2
-103.52	43.327	0.52206	103.99	0.3	0.11642	0.2
-103.87	43.489	0.4914	109.56	0.3	0.095733	0.2
-104.16	43.686	0.43605	111.06	0.3	0.081446	0.2
-104.85	44.099	0.36672	102.46	0.3	0.081024	4.9147
-105.17	44.41	0.26678	94.081	0.3	0.10342	0.2
-105.25	44.517	0.33116	94.269	0.3	0.15346	0.2
-105.27	44.564	0.22094	83.689	0.3	0.074655	0.2
-105.31	44.583	0.28298	84.509	0.3	0.1033	0.2
-100.65	29.973	0.18889	56.376	0.3	0.063994	0.2
-100.65	29.975	0.18873	56.453	0.3	0.041792	0.2
-100.89	30.084	0.13897	73.378	0.3	0.034854	0.2
-102.23	30.753	0.12213	110.25	0.3	0.042562	0.2
-102.72	31.529	0.1438	70.643	0.3	0.048954	0.2
-101.18	32.667	0.73933	52.069	0.3	0.037714	1.6191
-101.01	32.758	0.70583	50.1	0.3	0.036821	1.8302
-100.85	32.872	0.64483	49.88	0.3	0.051641	2.7165
-100.88	32.906	0.77032	49.033	0.3	0.060589	2.6473
-100.86	32.897	0.74703	46.811	0.3	0.041072	1.6195
-100.89	33.408	0.60574	53.96	0.3	0.060079	4.7184
-99.381	36.248	1.1665	96.311	0.3	0.095604	2.5956
-99.479	36.233	0.93408	95.869	0.3	0.18142	0.96674
-99.145	36.359	1.0759	90.248	0.3	0.048878	1.4315
-99.005	36.492	1.0605	88.926	0.3	0.054397	1.3027
-98.87	37.139	0.85415	83.25	0.3	0.039345	0.9129
-98.853	38.615	0.2041	104.66	0.3	0.072584	0.2
-98.711	39.647	1.0961	124.71	0.3	0.15224	3.0147
-98.818	39.923	1.4002	114.65	0.3	0.04602	4.1207
-98.934	40.077	1.3993	118.17	0.3	0.054633	3.1089
-99.396	40.656	1.5511	123.18	0.3	0.073844	3.125
-99.077	40.532	1.6046	128.4	0.3	0.045052	3.7495
-99.263	40.786	1.612	128.9	0.3	0.14113	0.2
-99.522	40.955	1.4394	90.733	0.3	0.055287	0.2
-99.635	40.932	0.41978	118.39	0.3	0.12318	0.2
-102.84	43.063	0.51311	104.82	0.3	0.092231	0.2
-103.6	43.447	0.42763	113.58	0.3	0.1217	0.2
-103.59	43.6	0.37811	120	0.3	0.1505	0.2
-103.69	43.809	0.3182	116.09	0.3	0.13135	0.2
-104.24	43.865	0.29003	111.89	0.3	0.11808	0.2
-104.42	44.027	0.29292	107.16	0.3	0.14269	0.2
-105.21	44.453	0.23816	89.157	0.3	0.070433	0.2
-105.26	44.442	0.26037	88.429	0.3	0.08795	0.2
-100.33	29.843	0.32422	52.849	0.3	0.055509	3.751
-100.33	29.842	0.33961	53.766	0.3	0.057673	3.0752
-100.45	29.931	0.34272	53.522	0.3	0.052538	3.0961
-99.136	29.729	0.66414	53.298	0.3	0.04473	1.3279
-100.14	31.432	0.70042	50.903	0.3	0.022749	1.1512
-100.97	32.795	0.73388	49.638	0.3	0.045577	1.6646
-100.84	32.876	0.7504	47.783	0.3	0.049816	1.3601
-100.82	32.872	0.76466	49.169	0.3	0.064263	1.7549
-100.83	32.886	0.80986	46.431	0.3	0.042318	1.0554
-100.84	32.888	0.79069	45.686	0.3	0.041683	1.8174
-100.82	33.413	0.55575	54.666	0.3	0.057378	2.5656
-99.222	36.283	1.2278	95.831	0.3	0.12983	2.9849
-99.175	36.329	1.1328	93.698	0.3	0.078561	2.2276
-99.031	36.41	1.0851	86.249	0.3	0.036319	1.1196
-98.819	36.532	1.1788	86.501	0.3	0.041787	1.973
-98.468	37.789	0.37885	70.244	0.3	0.11401	4.8724
-98.522	38.556	0.24918	118.79	0.3	0.096034	0.2
-98.602	39.647	1.1843	123.57	0.3	0.058121	1.2881
-98.823	39.896	1.3425	115.08	0.3	0.039802	4.4279
-99.094	40.15	1.3523	116.34	0.3	0.042378	4.3429
-99.259	40.622	1.5517	128.83	0.3	0.11998	1.1577
-99.084	40.609	1.6152	129.85	0.3	0.069424	3.3806
-98.999	40.693	0.23038	110.65	0.3	0.054277	0.2
-99.105	40.852	0.46421	88.043	0.3	0.12564	0.2
-99.168	40.769	0.37989	126.66	0.3	0.10618	0.2
-99.681	41.044	0.46624	129.81	0.3	0.036122	2.2302
-102.74	43.184	0.3488	124.37	0.3	0.1055	0.2
-103.7	43.608	0.27278	121.89	0.3	0.089752	0.2
-103.55	43.718	0.24311	130.2	0.3	0.1212	0.2
-103.61	43.866	0.33189	124.3	0.3	0.16152	0.2
-104.13	43.918	0.27522	111.76	0.3	0.14209	0.2
-104.21	43.961	0.2426	108.12	0.3	0.10801	0.2
-104.42	43.922	0.25853	110.57	0.3	0.10078	0.2
-100.14	29.764	0.36163	52.305	0.3	0.06532	2.5368
-99.93	29.67	0.44045	52.501	0.3	0.050286	1.3662
-99.808	29.84	0.52916	51.836	0.3	0.042068	0.86251
-98.565	29.577	0.66261	49.442	0.3	0.06848	1.3
-98.233	29.514	0.62942	49.134	0.3	0.057777	1.2294
-98.305	29.802	0.63106	45.404	0.3	0.060522	1.8739
-100.43	32.812	0.70747	40.706	0.3	0.033949	2.4434
-100.84	32.878	0.75719	48.956	0.3	0.045334	1.7268
-100.84	32.88	0.73557	47.44	0.3	0.038534	1.895
-100.83	32.884	0.83241	46.083	0.3	0.068361	2.1253
-100.84	32.886	0.83087	45.874	0.3	0.053998	2.3394
-98.859	36.478	1.2847	78.663	0.3	0.032077	1.7296
-98.766	36.583	0.8884	89.466	0.3	0.051875	2.2357
-98.168	37.957	0.62638	48.312	0.3	0.13572	3.485
-98.429	38.445	0.28061	122.78	0.3	0.070499	0.2
-98.615	39.606	1.2313	126.44	0.3	0.062574	2.4782
-98.515	39.705	1.3117	128.76	0.3	0.04484	1.028
-98.749	40.097	1.4061	129.29	0.3	0.070183	1.8202
-98.924	40.382	1.5111	130.65	0.3	0.066327	1.7463
-98.933	40.523	1.5616	131.71	0.3	0.04984	1.6186
-98.874	40.714	0.43768	135.53	0.3	0.014742	0.2
-98.805	40.789	0.39452	144.16	0.3	0.08251	0.2
-98.838	40.693	0.41654	133.83	0.3	0.053651	0.2
-99.007	40.814	0.47983	133.1	0.3	0.047295	2.6934
-99.662	41.084	0.52585	131.24	0.3	0.052873	4.0186
-102.4	43.213	0.3141	140.25	0.3	0.11672	0.2
-103.45	43.686	0.30001	145.84	0.3	0.095639	0.2
-103.43	43.817	0.29345	142.47	0.3	0.13352	0.2
-103.57	43.886	0.20153	148.43	0.3	0.087242	0.2
-104.01	43.91	0.24564	116.5	0.3	0.12332	0.2
-104.18	43.916	0.26294	112.77	0.3	0.12368	0.2
-99.762	29.827	0.40044	51.539	0.3	0.044027	2.2376
-97.749	30.417	0.58676	45.513	0.3	0.068901	1.5592
-98.035	29.38	0.63426	50.399	0.3	0.05701	2.2266
-97.884	29.93	0.68406	49.257	0.3	0.067104	1.7255
-97.788	30.099	0.6296	47.545	0.3	0.065195	0.82503
-97.611	30.706	0.61316	40.648	0.3	0.075861	1.0325
-97.473	31.246	0.64344	34.543	0.3	0.043107	2.1518
-97.165	32.471	0.60539	25.382	0.3	0.043442	0.60226
-97.235	32.557	0.3473	28.397	0.3	0.026526	1.0555
-97.247	32.574	0.30813	30.232	0.3	0.030396	1.7453
-97.307	32.592	0.27336	33.279	0.3	0.018344	1.3044
-97.111	32.873	0.18988	22.665	0.3	0.023262	1.9859
-98.762	36.484	1.3554	80.919	0.3	0.028045	0.84095
-98.38	36.938	0.48194	86.086	0.3	0.093101	0.2
-98.072	37.972	0.81441	49.418	0.3	0.045905	2.1716
-98.181	38.184	0.6452	55.898	0.3	0.060361	4.0232
-98.426	39.641	1.3133	137.5	0.3	0.081072	2.957
-98.257	39.759	1.4876	139.35	0.3	0.069491	2.7545
-98.206	39.772	1.393	136.48	0.3	0.060877	2.0371
-98.623	40.131	1.4558	132.23	0.3	0.036673	1.7034
-98.716	40.386	1.491	132.4	0.3	0.039108	2.1717
-98.78	40.822	0.51189	149.74	0.3	0.023157	0.2
-98.692	40.917	0.73547	155.85	0.3	0.098696	0.2
-98.65	40.661	0.58944	142.79	0.3	0.030473	2.8255
-98.749	40.722	0.48372	138.13	0.3	0.081993	3.9225
-98.922	40.816	0.47808	139.89	0.3	0.052943	2.5168
-99.641	41.154	0.49504	136.7	0.3	0.068799	4.4306
-102.42	43.211	0.35498	142.76	0.3	0.12068	0.2
-103.32	43.747	0.33753	144.15	0.3	0.090066	0.2
-103.42	43.843	0.28491	147.62	0.3	0.077063	0.2
-103.51	43.928	0.18435	154.11	0.3	0.093589	0.2
-103.9	43.891	0.20492	121.49	0.3	0.082943	0.2
-97.898	29.26	0.62561	52.158	0.3	0.045946	1.2661
-97.567	30.527	0.56204	45.91	0.3	0.044853	1.7731
-97.75	30.187	0.59151	50.613	0.3	0.052567	2.0049
-97.895	29.659	0.59575	53.31	0.3	0.054857	1.4582
-97.851	29.719	0.60008	48.18	0.3	0.080795	1.2538
-97.625	30.61	0.60373	40.637	0.3	0.036264	1.6249
-97.459	31.287	0.65381	34.515	0.3	0.066004	1.9644
-97.165	32.471	0.60691	25.362	0.3	0.018996	1.1496
-97.168	32.469	0.6082	25.205	0.3	0.035446	1.0205
-97.251	32.577	0.31266	30.77	0.3	0.030761	2.0513
-97.014	32.843	0.12891	8.9639	0.3	0.023125	0.2
-96.975	32.875	0.16479	21.191	0.3	0.017092	2.9088
-98.091	36.697	1.0941	84.006	0.3	0.023572	0.94171
-97.905	37.059	0.62833	78.568	0.3	0.062318	1.349
-97.993	38.022	1.0374	51.468	0.3	0.14326	1.3631
-97.7	38.449	0.51091	47.265	0.3	0.06333	3.6014
-98.152	39.721	0.64863	138.45	0.3	0.062912	3.9925
-98.149	39.758	1.1025	137.24	0.3	0.24145	2.6027
-98.167	39.786	1.3826	138.17	0.3	0.073818	2.6365
-98.418	39.982	1.4421	136.02	0.3	0.050969	1.7146
-98.55	40.301	1.4546	137.41	0.3	0.041846	2.0182
-98.609	40.615	1.3117	143.91	0.3	0.072154	4.6159
-98.609	40.712	0.81753	148.45	0.3	0.23345	0.2
