-125	25	NaN
-125	25.125	NaN
-125	25.25	NaN
-125	25.375	NaN
-125	25.5	NaN
-125	25.625	NaN
-125	25.75	NaN
-125	25.875	NaN
-125	26	NaN
-125	26.125	NaN
-125	26.25	NaN
-125	26.375	NaN
-125	26.5	NaN
-125	26.625	NaN
-125	26.75	NaN
-125	26.875	NaN
-125	27	NaN
-125	27.125	NaN
-125	27.25	NaN
-125	27.375	NaN
-125	27.5	NaN
-125	27.625	NaN
-125	27.75	NaN
-125	27.875	NaN
-125	28	NaN
-125	28.125	NaN
-125	28.25	NaN
-125	28.375	NaN
-125	28.5	NaN
-125	28.625	NaN
-125	28.75	NaN
-125	28.875	NaN
-125	29	NaN
-125	29.125	NaN
-125	29.25	NaN
-125	29.375	NaN
-125	29.5	NaN
-125	29.625	NaN
-125	29.75	NaN
-125	29.875	NaN
-125	30	NaN
-125	30.125	NaN
-125	30.25	NaN
-125	30.375	NaN
-125	30.5	NaN
-125	30.625	NaN
-125	30.75	NaN
-125	30.875	NaN
-125	31	NaN
-125	31.125	NaN
-125	31.25	NaN
-125	31.375	NaN
-125	31.5	NaN
-125	31.625	NaN
-125	31.75	NaN
-125	31.875	NaN
-125	32	NaN
-125	32.125	NaN
-125	32.25	NaN
-125	32.375	NaN
-125	32.5	NaN
-125	32.625	NaN
-125	32.75	NaN
-125	32.875	NaN
-125	33	NaN
-125	33.125	NaN
-125	33.25	NaN
-125	33.375	NaN
-125	33.5	NaN
-125	33.625	NaN
-125	33.75	NaN
-125	33.875	NaN
-125	34	NaN
-125	34.125	NaN
-125	34.25	NaN
-125	34.375	NaN
-125	34.5	NaN
-125	34.625	NaN
-125	34.75	NaN
-125	34.875	NaN
-125	35	NaN
-125	35.125	NaN
-125	35.25	NaN
-125	35.375	NaN
-125	35.5	NaN
-125	35.625	NaN
-125	35.75	NaN
-125	35.875	NaN
-125	36	NaN
-125	36.125	NaN
-125	36.25	NaN
-125	36.375	NaN
-125	36.5	NaN
-125	36.625	NaN
-125	36.75	NaN
-125	36.875	NaN
-125	37	NaN
-125	37.125	NaN
-125	37.25	NaN
-125	37.375	NaN
-125	37.5	NaN
-125	37.625	NaN
-125	37.75	NaN
-125	37.875	NaN
-125	38	NaN
-125	38.125	NaN
-125	38.25	NaN
-125	38.375	NaN
-125	38.5	NaN
-125	38.625	NaN
-125	38.75	NaN
-125	38.875	NaN
-125	39	NaN
-125	39.125	NaN
-125	39.25	NaN
-125	39.375	NaN
-125	39.5	NaN
-125	39.625	NaN
-125	39.75	NaN
-125	39.875	NaN
-125	40	NaN
-125	40.125	NaN
-125	40.25	NaN
-125	40.375	NaN
-125	40.5	NaN
-125	40.625	NaN
-125	40.75	NaN
-125	40.875	NaN
-125	41	NaN
-125	41.125	NaN
-125	41.25	NaN
-125	41.375	NaN
-125	41.5	NaN
-125	41.625	NaN
-125	41.75	NaN
-125	41.875	NaN
-125	42	NaN
-125	42.125	NaN
-125	42.25	NaN
-125	42.375	NaN
-125	42.5	NaN
-125	42.625	NaN
-125	42.75	NaN
-125	42.875	NaN
-125	43	NaN
-125	43.125	NaN
-125	43.25	NaN
-125	43.375	NaN
-125	43.5	NaN
-125	43.625	NaN
-125	43.75	NaN
-125	43.875	NaN
-125	44	NaN
-125	44.125	NaN
-125	44.25	NaN
-125	44.375	NaN
-125	44.5	NaN
-125	44.625	NaN
-125	44.75	NaN
-125	44.875	NaN
-125	45	NaN
-125	45.125	NaN
-125	45.25	NaN
-125	45.375	NaN
-125	45.5	NaN
-125	45.625	NaN
-125	45.75	NaN
-125	45.875	NaN
-125	46	NaN
-125	46.125	NaN
-125	46.25	NaN
-125	46.375	NaN
-125	46.5	NaN
-125	46.625	NaN
-125	46.75	NaN
-125	46.875	NaN
-125	47	NaN
-125	47.125	NaN
-125	47.25	NaN
-125	47.375	NaN
-125	47.5	NaN
-125	47.625	NaN
-125	47.75	NaN
-125	47.875	NaN
-125	48	NaN
-125	48.125	NaN
-125	48.25	NaN
-125	48.375	NaN
-125	48.5	NaN
-125	48.625	NaN
-125	48.75	NaN
-125	48.875	NaN
-125	49	NaN
-125	49.125	NaN
-125	49.25	NaN
-125	49.375	NaN
-125	49.5	NaN
-125	49.625	NaN
-125	49.75	NaN
-125	49.875	NaN
-125	50	NaN
-125	50.125	NaN
-125	50.25	NaN
-125	50.375	NaN
-125	50.5	NaN
-125	50.625	NaN
-125	50.75	NaN
-125	50.875	NaN
-125	51	NaN
-125	51.125	NaN
-125	51.25	NaN
-125	51.375	NaN
-125	51.5	NaN
-125	51.625	NaN
-125	51.75	NaN
-125	51.875	NaN
-125	52	NaN
-125	52.125	NaN
-125	52.25	NaN
-125	52.375	NaN
-125	52.5	NaN
-125	52.625	NaN
-125	52.75	NaN
-125	52.875	NaN
-125	53	NaN
-125	53.125	NaN
-125	53.25	NaN
