-97.497	38.688	1.1416	229.15	0.4
-98.597	39.68	1.542	139.37	0.4
-98.548	39.652	1.5118	140.4	0.4
-98.528	39.628	1.4912	139.84	0.4
-98.006	38.032	1.2293	49.844	0.4
-98.018	38.019	1.2249	49.859	0.4
-97.974	38.027	1.2346	49.965	0.4
-98.001	38.023	1.2288	49.899	0.4
-97.986	38.029	1.2326	49.92	0.4
-97.985	38.027	1.2325	49.932	0.4
-97.989	38.018	1.2303	49.959	0.4
-97.393	38.845	1.5285	72.851	0.4
-97.569	38.644	1.2184	46.926	0.4
-97.514	38.672	1.163	48.436	0.4
-98.152	39.722	1.3311	143.34	0.4
-98.21	39.8	1.3851	-35.281	0.4
-98.163	39.752	1.3515	143.48	0.4
-98.172	39.805	1.3827	143.93	0.4
-98.17	39.766	1.3612	143.64	0.4
-98.262	39.781	1.3754	-34.212	0.4
-98.174	39.816	1.3879	-35.923	0.4
-98.152	39.701	1.319	143.45	0.4
-98.188	39.761	1.3615	143.92	0.4
-98.153	39.758	1.3527	143.35	0.4
-98.183	39.774	1.3682	143.91	0.4
-98.228	39.781	1.3767	144.93	0.4
-98.19	39.777	1.3709	144.06	0.4
-97.996	38.024	1.2299	49.911	0.4
-98.197	39.762	1.3634	144.09	0.4
-98.148	39.776	1.3618	143.34	0.4
-98.182	39.695	1.3204	143.71	0.4
-98.165	39.757	1.3549	143.52	0.4
-98.153	39.805	1.3789	143.57	0.4
-98.179	39.791	1.3768	143.95	0.4
-98.191	39.796	1.3811	144.24	0.4
-98.187	39.734	1.3452	143.78	0.4
-98.175	39.814	1.3873	144.08	0.4
-98.161	39.736	1.3415	143.42	0.4
-98.156	39.795	1.3744	143.56	0.4
-98.16	39.746	1.3473	143.42	0.4
-98.155	39.744	1.3449	-36.646	0.4
-98.164	39.767	1.3605	143.54	0.4
-98.158	39.766	1.3586	143.45	0.4
-98.234	39.765	1.368	144.88	0.4
-98.191	39.764	1.3637	143.99	0.4
-98.149	39.754	1.3492	143.29	0.4
-98.021	39.622	1.216	-5.4581	0.4
-97.991	38.033	1.2323	49.887	0.4
-97.985	38.031	1.2331	49.914	0.4
-97.98	38.018	1.232	49.987	0.4
-98.499	39.625	1.4409	138.76	0.4
-97.87	39.666	1.1289	164.38	0.4
-98.536	39.661	1.4934	140.33	0.4
-97.992	38.042	1.2337	49.847	0.4
-98.003	38.009	1.2262	49.954	0.4
-97.926	39.666	1.0946	-12.025	0.4
-97.919	39.699	1.0831	163.54	0.4
-98.172	39.749	1.3516	143.6	0.4
-98.18	39.75	1.3537	143.73	0.4
-97.472	38.669	1.1611	49.895	0.4
-97.497	38.674	1.1573	48.983	0.4
-97.503	38.655	1.1763	48.729	0.4
-98.142	39.743	1.3408	143.2	0.4
-98.157	39.747	1.3472	143.38	0.4
-98.147	39.729	1.334	143.27	0.4
-98.13	39.77	1.3528	143.08	0.4
-98.18	39.738	1.3465	-36.313	0.4
-98.15	39.764	1.3554	143.33	0.4
-97.912	39.658	1.1016	168.07	0.4
-98.22	39.656	1.2983	144.26	0.4
-97.548	38.662	1.1878	227.45	0.4
-97.988	38.016	1.2301	49.971	0.4
-97.999	38.014	1.2277	49.945	0.4
-97.996	38.011	1.2278	49.968	0.4
-97.405	38.882	1.6542	77.407	0.4
-97.992	38.016	1.2294	49.959	0.4
-98.001	38.021	1.2284	49.907	0.4
-98.004	38.019	1.2276	49.906	0.4
-97.989	38.016	1.2299	49.968	0.4
-97.993	38.021	1.23	49.933	0.4
-98.006	38.013	1.2263	49.926	0.4
-97.992	38.019	1.2298	49.945	0.4
-97.381	38.872	1.6703	77.999	0.4
-97.603	38.647	1.245	47.038	0.4
-97.629	38.648	1.2706	47.73	0.4
-97.995	38.016	1.2288	49.949	0.4
-97.52	38.802	1.0628	57.626	0.4
-97.475	38.788	1.0913	56.922	0.4
-97.487	38.851	1.2864	66.817	0.4
-97.494	38.783	1.0623	55.762	0.4
-97.508	38.801	1.0731	57.818	0.4
-97.512	38.8	1.0672	57.572	0.4
-97.542	38.747	1.0627	51.759	0.4
-97.548	38.744	1.0684	51.516	0.4
-97.541	38.732	1.0855	50.605	0.4
-81.1	36.482	1.5	53.495	0.4
-81.103	36.485	1.5	53.499	0.4
-81.107	36.485	1.5	53.532	0.4
-81.105	36.485	1.5	53.516	0.4
-81.095	36.482	1.5	53.451	0.4
-81.104	36.484	1.5	53.514	0.4
-81.1	36.483	1.5	53.488	0.4
-81.073	36.497	1.5	53.063	0.4
-81.073	36.502	1.5	233	0.4
-81.11	36.507	1.5	53.374	0.4
-81.102	36.479	1.5	53.531	0.4
-81.1	36.494	1.5	53.4	0.4
-81.107	36.492	1.5	53.48	0.4
-81.089	36.478	1.5	233.42	0.4
-81.166	36.447	1.5	233.57	0.4
-81.17	36.448	1.5	53.55	0.4
-81.1	36.51	1.5	53.24	0.4
-80.704	37.477	1.5	51.764	0.4
-83.7	38.15	1.5081	69.244	0.4
-83.2	38.2	2.4891	59.247	0.4
-83.35	38.35	1.5108	76.727	0.4
-83.47	38.08	2.4917	50.455	0.4
-82.1	37.9	1.5	52.717	0.4
-82.5	37.45	1.5	73.037	0.4
-83.1	37.95	1.5002	67.048	0.4
-83.9	38.55	2.5	71.547	0.4
-80.178	32.962	2.0892	61.558	0.4
-80.166	32.935	2.0933	62.99	0.4
-80.145	32.941	2.0961	62.86	0.4
-80.148	32.934	2.0966	63.175	0.4
-80.218	32.979	2.0896	58.057	0.4
-80.158	32.929	2.0955	63.335	0.4
-80.155	32.93	2.0959	63.31	0.4
-80.152	32.949	2.0937	62.407	0.4
-80.14	32.932	2.0986	63.334	0.4
-80.13	32.945	2.0985	62.791	0.4
-80.152	32.946	2.0941	62.557	0.4
-80.158	32.967	2.0908	61.434	0.4
-80.133	32.933	2.0999	63.345	0.4
-80.15	32.94	2.0953	62.869	0.4
-80.175	32.95	2.0904	62.188	0.4
-80.15	32.917	2.0989	63.947	0.4
-88.003	32.937	1.4515	86.555	0.4
-88.067	32.937	1.4885	86.83	0.4
-88.02	32.95	1.4643	86.952	0.4
-87.997	32.908	1.4534	86.867	0.4
-88.041	33.009	1.4726	90.119	0.4
-88.031	32.95	1.4721	87.084	0.4
-80.16	32.927	2.0954	63.414	0.4
-80.142	32.935	2.0977	63.175	0.4
-80.169	32.952	2.0909	62.129	0.4
-80.158	32.925	2.096	63.522	0.4
-80.169	32.953	2.0908	62.078	0.4
-80.143	32.935	2.0974	63.167	0.4
-80.161	33.04	2.0979	56.139	0.4
-80.161	33.041	2.0984	56.109	0.4
-80.157	33.018	2.0914	56.934	0.4
-80.169	32.953	2.0908	62.078	0.4
