-77.981	37.932	105.82	21.2	7.76	8.58	87.2	111.03	999	999	999	999	999	999
-77.97	37.923	156.31	38.83	56.94	16.19	58.3	113.7	999	999	999	999	999	999
-77.975	37.915	143.44	50.02	44.71	20.98	57.38	130.29	999	999	999	999	999	999
-77.991	37.92	149.48	53.46	50.13	24	51.93	130.86	999	999	999	999	999	999
-77.985	37.943	41	78	90	221	12	90	999	999	999	999	999	999
-77.946	37.953	31.32	37.41	80.09	223.72	53.24	97.5	999	999	999	999	999	999
-77.977	37.935	131.49	43.49	58.62	351.54	54.02	116.29	999	999	999	999	999	999
-77.947	37.958	115.73	43.96	27.5	5.19	71.31	130.54	999	999	999	999	999	999
-77.97	37.94	305.3	39.1	85.24	131.43	51.06	93.86	999	999	999	999	999	999
-121.21	36.51	130	78	-176	39	86	-12	999	999	999	999	999	999
-77.969	37.949	225.18	27.99	43.22	95.5	71.25	111.17	999	999	999	999	999	999
-77.985	37.946	167.84	14.14	7.97	70.11	88.06	104.01	999	999	999	999	999	999
-77.889	37.968	320.01	69.16	82.51	160.3	22.09	108.91	999	999	999	999	999	999
-77.983	37.934	128.27	37.48	43.91	0.9	65.04	118.92	999	999	999	999	999	999
-77.985	37.929	125.22	39.27	82.09	315.4	51.18	96.42	999	999	999	999	999	999
-77.985	37.94	190.41	29.4	30.59	73.17	75.53	115.88	999	999	999	999	999	999
-77.991	37.922	109.79	28.26	7.47	13.2	86.47	118.06	999	999	999	999	999	999
-77.93	37.968	218.4	21.02	87.21	41.38	69	91.07	999	999	999	999	999	999
-77.963	37.938	142.54	42.07	41.74	19.03	63.51	123.96	999	999	999	999	999	999
-77.978	37.944	159.53	38.38	58.38	17.68	58.08	112.55	999	999	999	999	999	999
-77.965	37.933	135.4	79.27	45.01	34.85	45.99	165	999	999	999	999	999	999
-77.981	37.913	148.11	51.98	60.27	10.95	46.84	122.39	999	999	999	999	999	999
-77.985	37.91	145.17	59.06	55.58	18.29	44.96	133.32	999	999	999	999	999	999
-77.941	37.95	160.23	55.23	72.87	8.62	38.28	112.99	999	999	999	999	999	999
-77.984	37.94	201.98	24.7	75.51	37.86	66.14	96.56	999	999	999	999	999	999
-77.993	37.913	136.31	46.67	49.81	7.23	56.24	124.38	999	999	999	999	999	999
-77.984	37.939	45.28	77.39	75.65	274.82	19.02	137.94	999	999	999	999	999	999
-77.984	37.94	193.41	15.23	58	46.33	77.13	98.21	999	999	999	999	999	999
-77.984	37.94	206.23	17.06	69.13	47.97	74.09	96.24	999	999	999	999	999	999
-77.985	37.94	70	62	90	250	28	90	999	999	999	999	999	999
-77.985	37.939	39	71	90	219	19	90	999	999	999	999	999	999
-77.985	37.939	214.97	20.06	62.86	63.58	72.23	99.45	999	999	999	999	999	999
-77.984	37.939	64.06	78.09	82.85	275.37	13.87	120.56	999	999	999	999	999	999
-77.985	37.939	70.78	63.28	81.04	270.11	28.07	107.2	999	999	999	999	999	999
-77.981	37.888	147.89	48.48	55.64	13.78	51.82	122.52	999	999	999	999	999	999
-77.984	37.939	201.85	17.43	65.99	46.88	74.12	97.28	999	999	999	999	999	999
-77.981	37.933	103	54.71	20.2	1.01	73.63	142.98	999	999	999	999	999	999
-77.983	37.939	50.69	73	88.95	234.27	17.03	93.42	999	999	999	999	999	999
-77.963	37.944	169.4	52.85	60.65	32.36	46	122.9	999	999	999	999	999	999
-77.991	37.915	282.99	77.16	-2.07	13.45	87.98	-167.15	999	999	999	999	999	999
-77.985	37.939	205.87	18.11	83.55	32.65	72.01	92.1	999	999	999	999	999	999
-77.99	37.919	164.82	61.04	55.15	40.01	44.11	135.92	999	999	999	999	999	999
-77.951	37.943	324.69	78.27	-77.74	97.79	16.91	-135.63	999	999	999	999	999	999
-77.967	37.948	219.02	87.46	-1.59	309.09	88.41	-177.46	999	999	999	999	999	999
-77.98	37.943	154.97	58.8	68.82	11.76	37.1	120.82	999	999	999	999	999	999
-77.981	37.917	161	44	90	341	46	90	999	999	999	999	999	999
-77.982	37.931	51.84	51.35	81.02	246.04	39.52	101.04	999	999	999	999	999	999
-77.975	37.944	221.84	32.11	45.19	91.39	67.84	113.86	999	999	999	999	999	999
-77.992	37.916	103.04	71.66	-24.17	201.08	67.13	-160.03	999	999	999	999	999	999
-77.856	37.942	169	18	90	349	72	90	999	999	999	999	999	999
-77.984	37.94	73.5	59.57	57.01	305.54	43.68	132.83	999	999	999	999	999	999
-77.992	37.913	286.19	59.02	40.07	172.77	56.5	141.88	999	999	999	999	999	999
-77.992	37.912	120.47	59.75	7.12	26.87	83.85	149.56	999	999	999	999	999	999
-77.979	37.939	136.39	64.35	39.59	26.69	54.94	148.07	999	999	999	999	999	999
-77.849	37.958	343.69	40.76	65.03	195.27	53.71	110	999	999	999	999	999	999
-77.978	37.942	97.09	14.3	24.36	343.41	84.15	103.07	999	999	999	999	999	999
-77.932	37.968	216.81	21.09	84.43	42.77	69.01	92.14	999	999	999	999	999	999
-78.014	37.95	164.13	55.28	37.04	50.87	60.32	139.04	999	999	999	999	999	999
-77.937	37.953	165.18	39.52	66	15.17	54.46	108.55	999	999	999	999	999	999
-77.959	37.938	162.42	53.24	82.5	354.82	37.41	99.91	999	999	999	999	999	999
-77.991	37.922	332.82	58.14	84.11	163.87	32.35	99.37	999	999	999	999	999	999
-77.944	37.947	201.79	53.32	72.44	49.7	40.13	112.05	999	999	999	999	999	999
-77.99	37.916	10.43	53.03	-56.72	142.93	48.09	-126.09	999	999	999	999	999	999
-77.98	37.936	130.29	40.52	58.23	349.46	56.47	114.22	999	999	999	999	999	999
-77.996	37.919	106.4	59.55	39.09	354.02	57.08	142.86	999	999	999	999	999	999
-77.98	37.91	42	66	123	165	40	40	109	14	356	56	207	29
-77.979	37.908	174.34	43.49	58.62	34.4	54.02	116.29	999	999	999	999	999	999
-77.985	37.907	310.36	41.06	68.39	158.08	52.37	107.79	999	999	999	999	999	999
-77.931	37.966	202.48	39.33	72.48	44.68	52.82	103.86	999	999	999	999	999	999
-77.984	37.94	58.51	70.87	54.8	303.59	39.47	148.97	999	999	999	999	999	999
-77.984	37.939	245.55	41.09	85.43	71.6	49.07	93.97	999	999	999	999	999	999
-77.938	37.96	171.52	26.18	35.68	48.72	75.09	111.77	999	999	999	999	999	999
-77.876	37.956	321.25	52.31	67.02	176.01	43.23	116.82	999	999	999	999	999	999
-77.989	37.919	160.74	34.17	38.7	37.21	69.44	117.92	999	999	999	999	999	999
-77.975	37.945	339.66	52.06	86.2	165.83	38.1	94.87	999	999	999	999	999	999
-77.976	37.903	158.41	52.23	63.04	18.12	45.2	120.33	999	999	999	999	999	999
-80.168	32.951	163.97	73.29	9.18	71.31	81.21	163.09	999	999	999	999	999	999
-77.883	37.97	331.37	74.3	78.57	188.15	19.33	125.19	999	999	999	999	999	999
-77.882	37.97	328.63	69.21	81.44	171.61	22.41	111.41	999	999	999	999	999	999
-77.969	37.907	145.21	51.85	75.96	347.25	40.28	107.16	999	999	999	999	999	999
-77.944	37.946	192.28	41.99	68.8	39.84	51.41	108.03	999	999	999	999	999	999
-77.979	37.933	93.38	50.57	25.93	346.22	70.26	137.56	999	999	999	999	999	999
-77.967	37.949	201.93	65.73	-23.08	301.87	69.06	-153.89	999	999	999	999	999	999
-77.882	37.969	320.81	80.26	76.81	194.99	16.35	143.05	999	999	999	999	999	999
-77.983	37.936	129.64	36.58	78.2	324.22	54.31	98.63	999	999	999	999	999	999
-77.959	37.944	208.3	26.26	64.46	56.36	66.47	102.01	999	999	999	999	999	999
-77.882	37.97	135.61	13.59	72.73	333.35	77.03	94.1	999	999	999	999	999	999
-77.991	37.915	117.51	47.07	2.79	25.61	87.95	137.04	999	999	999	999	999	999
-77.983	37.937	159.57	51.06	86.14	345.7	39.1	94.76	999	999	999	999	999	999
-77.978	37.922	162.65	52.69	49.64	37.15	52.69	130.36	999	999	999	999	999	999
-77.938	37.949	15.47	69.16	82.51	215.76	22.09	108.91	999	999	999	999	999	999
-77.986	37.908	133.51	48.21	50.98	4.09	54.6	125.17	999	999	999	999	999	999
-77.981	37.933	42	75	90	222	15	90	999	999	999	999	999	999
-77.981	37.934	168.84	33.48	79.08	1.87	57.2	97.14	999	999	999	999	999	999
-77.987	37.948	350.86	43.04	87.07	174.86	47.03	92.73	999	999	999	999	999	999
-77.98	37.941	188.38	24.05	59.33	41.38	69.48	102.83	999	999	999	999	999	999
-77.933	37.969	222.3	45.31	81.55	54.24	45.31	98.45	999	999	999	999	999	999
-77.983	37.928	114.79	40.43	18.33	10.64	78.23	128.97	999	999	999	999	999	999
-77.96	37.95	41.5	70.06	38.92	296.1	53.8	155	999	999	999	999	999	999
-77.948	37.962	22.36	52.55	78.64	220.65	38.89	104.43	999	999	999	999	999	999
-77.957	37.945	172.32	45.22	53.46	38.77	55.22	120.96	999	999	999	999	999	999
-77.975	37.95	31.31	68.29	48.5	278.62	45.91	149	999	999	999	999	999	999
-77.983	37.941	73.84	79.05	65.53	321.19	26.67	154.97	999	999	999	999	999	999
-77.934	37.963	195.42	41.29	50.18	63.4	59.55	119.36	999	999	999	999	999	999
-77.982	37.929	137.49	73.35	66.98	13.49	28.14	142.59	999	999	999	999	999	999
-77.988	37.919	152.4	46.59	61.91	10.23	50.14	116.46	999	999	999	999	999	999
-77.973	37.901	230.37	47.74	52.17	99.48	54.23	124.02	999	999	999	999	999	999
-77.981	37.941	47	70	90	227	20	90	999	999	999	999	999	999
-77.967	37.948	56.36	69.82	55.63	299.6	39.22	146.94	999	999	999	999	999	999
-77.972	37.948	165.68	42.38	47.66	36.65	60.12	121.57	999	999	999	999	999	999
-77.982	37.941	47	70	90	227	20	90	999	999	999	999	999	999
-77.986	37.941	49.57	74.09	83.76	251.31	17.06	110.87	999	999	999	999	999	999
-77.881	37.922	315.84	43.37	41.41	193.18	62.98	125.32	999	999	999	999	999	999
-77.975	37.941	16.86	86	88	223.52	4.47	116.59	999	999	999	999	999	999
-77.972	37.95	348.81	64.66	58.7	223.66	39.44	137.64	999	999	999	999	999	999
-77.997	37.956	287.68	13.04	85.56	112.23	77	91.03	999	999	999	999	999	999
-77.924	37.906	290.72	38.38	72.1	133.11	53.79	103.68	999	999	999	999	999	999
-77.947	37.938	292.51	65.51	-58.94	57.05	38.78	-138.56	999	999	999	999	999	999
-77.961	37.95	63.15	69.79	49	311.47	44.91	150.7	999	999	999	999	999	999
-77.985	37.946	51	69	90	231	21	90	999	999	999	999	999	999
-77.967	37.948	45.56	73.83	49.06	297.76	43.49	156.13	999	999	999	999	999	999
-77.966	37.949	66.97	63.99	73.26	281.41	30.61	120.55	999	999	999	999	999	999
-77.96	37.953	177.69	26.86	-14.03	280.25	83.71	-116.17	999	999	999	999	999	999
-77.983	37.936	114.49	39.52	66	324.48	54.46	108.55	999	999	999	999	999	999
-77.93	37.967	252.24	21.2	81.68	81.15	69.03	93.21	999	999	999	999	999	999
-77.964	37.959	188.79	24.81	35.42	65.95	75.92	110.65	999	999	999	999	999	999
-77.986	37.909	306.67	35.81	60.02	162.1	59.55	109.82	999	999	999	999	999	999
-77.983	37.943	242.13	65.34	44.99	129.49	50.02	147.01	999	999	999	999	999	999
-77.995	37.919	79.19	70.96	33.53	336.99	58.53	157.51	999	999	999	999	999	999
-77.974	37.942	138.66	83.32	33.42	44.28	56.84	172.02	999	999	999	999	999	999
-77.966	37.949	88.76	35.63	47.88	316.81	64.4	115.68	999	999	999	999	999	999
-77.968	37.9	136	61	90	316	29	90	999	999	999	999	999	999
-77.835	37.973	344.5	31.7	76.59	180.15	59.26	98.15	999	999	999	999	999	999
-77.989	37.922	356.01	40.06	74.35	196.12	51.7	102.78	999	999	999	999	999	999
-77.981	37.925	286.62	58.08	-67.45	68.47	38.38	-121.62	999	999	999	999	999	999
-77.931	37.968	42.13	65.2	82.28	240.02	25.9	106.2	999	999	999	999	999	999
-77.95	37.94	45	55	120	180	45	55	114	5	13	65	206	24
-77.945	37.945	191.1	43.61	70.96	36.58	49.31	107.26	999	999	999	999	999	999
-77.963	37.944	163.92	61.39	79.74	4.64	30.25	108.09	999	999	999	999	999	999
-77.932	37.97	52.07	76.5	51.76	305.57	40.21	158.79	999	999	999	999	999	999
-77.995	37.911	52.5	76.01	87.94	240.97	14.14	98.21	999	999	999	999	999	999
-77.96	37.95	51.37	65.71	48.68	296.3	46.8	145.65	999	999	999	999	999	999
-77.946	37.946	175.44	42.9	64.56	28.44	52.07	111.76	999	999	999	999	999	999
-77.983	37.907	325.72	54.98	53.7	197.72	48.69	130.19	999	999	999	999	999	999
-77.948	37.94	353.56	42.15	84.03	181.59	48.13	95.38	999	999	999	999	999	999
-77.818	37.956	341.32	50.93	46.96	217.31	55.43	130.06	999	999	999	999	999	999
-77.885	37.967	146	48	90	326	42	90	999	999	999	999	999	999
-77.985	37.939	76	60.72	76.21	282.65	32.1	113.03	999	999	999	999	999	999
-77.985	37.939	187.48	32.37	35.04	66.84	72.1	117.43	999	999	999	999	999	999
-77.943	37.943	220.55	53.46	50.13	95.06	51.93	130.86	999	999	999	999	999	999
-77.979	37.934	141.87	42.23	45.69	14.69	61.26	122.37	999	999	999	999	999	999
-77.978	37.951	48.76	71.05	85.77	241.59	19.4	102.12	999	999	999	999	999	999
-77.96	37.95	99.69	31.81	51.85	322.43	65.51	110.96	999	999	999	999	999	999
-77.968	37.951	43.03	46.01	88.61	225.04	44.01	91.44	999	999	999	999	999	999
-77.995	37.92	121.11	60.72	27	17.12	66.67	147.82	999	999	999	999	999	999
-77.983	37.943	327.93	44.04	87.12	151.93	46.03	92.78	999	999	999	999	999	999
-77.885	37.969	135.93	11.4	74.64	331.58	79.02	93.06	999	999	999	999	999	999
-77.829	37.976	318.25	85.03	83.98	188.84	7.8	140.33	999	999	999	999	999	999
-77.976	37.943	70.17	56.71	76.8	273.3	35.53	109.17	999	999	999	999	999	999
-77.956	37.926	241.57	44.57	78.56	77.43	46.54	101.05	999	999	999	999	999	999
-77.954	37.961	223.88	40.17	83.79	51.98	50.12	95.22	999	999	999	999	999	999
-77.967	37.947	210.27	73.47	-7.24	302.34	83.07	-163.35	999	999	999	999	999	999
-77.987	37.92	302.59	76.08	35.72	202.77	55.48	163.02	999	999	999	999	999	999
-77.974	37.941	150.7	71.65	65.69	25.82	30.12	141.14	999	999	999	999	999	999
-77.981	37.933	167.06	32.83	63.5	17.75	60.98	106.06	999	999	999	999	999	999
-77.978	37.951	98.18	49.14	40.68	338.83	60.46	131.24	999	999	999	999	999	999
-77.986	37.963	182.28	47.18	67.93	33.1	47.18	112.07	999	999	999	999	999	999
-77.987	37.928	7	61	90	187	29	90	999	999	999	999	999	999
-77.943	37.957	150.74	66.81	53.67	32.58	42.23	144.14	999	999	999	999	999	999
-77.985	37.927	113.82	59.89	55.91	347.27	44.24	134.02	999	999	999	999	999	999
-77.967	37.935	171.81	44.91	51.61	40.02	56.4	121.76	999	999	999	999	999	999
-77.994	37.914	135.13	67.87	42.59	26.03	51.18	151.09	999	999	999	999	999	999
-77.981	37.94	268.85	56.6	54.5	141.19	47.18	131.37	999	999	999	999	999	999
-77.845	37.956	128.23	23.02	-2.35	220.39	89.08	-113	999	999	999	999	999	999
-77.978	37.935	300.61	62.99	42.57	187.96	52.93	145.3	999	999	999	999	999	999
-77.953	37.95	347.41	39.52	78.96	181.6	51.34	98.98	999	999	999	999	999	999
-77.996	37.908	305.6	37.99	56.25	165.9	59.22	113.46	999	999	999	999	999	999
-77.867	37.947	342.23	68.28	80.31	187.01	23.68	112.92	999	999	999	999	999	999
-77.97	37.949	110.77	33.11	14.05	8.93	82.38	122.32	999	999	999	999	999	999
-77.982	37.92	293.71	82.99	-20.91	26.37	69.26	-172.51	999	999	999	999	999	999
-77.938	37.972	333.53	65	88.9	156.14	25.02	92.37	999	999	999	999	999	999
-77.969	37.93	166.64	29.3	71.36	7.79	62.37	100.17	999	999	999	999	999	999
-77.986	37.92	111.56	75.83	4.99	20.33	85.17	165.78	999	999	999	999	999	999
-77.967	37.948	63.34	78.07	52.04	318.5	39.52	161.04	999	999	999	999	999	999
-77.988	37.913	122.12	71.04	15	27.15	75.83	160.43	999	999	999	999	999	999
-77.984	37.926	337.92	45.55	78.76	173.77	45.55	101.24	999	999	999	999	999	999
-77.983	37.94	69.06	55.42	55.24	299.79	47.44	129.6	999	999	999	999	999	999
-77.985	37.924	104.6	56.02	-1.35	195.36	88.88	-146.02	999	999	999	999	999	999
-77.982	37.933	126.34	34.63	64.8	336.1	59.06	106.38	999	999	999	999	999	999
-77.967	37.948	65.2	63.51	56.04	301.69	42.07	138.26	999	999	999	999	999	999
-77.967	37.948	62.41	65.21	53.13	303.2	43.42	142.41	999	999	999	999	999	999
-77.985	37.94	70.18	68.09	84.61	264.37	22.53	103.15	999	999	999	999	999	999
-77.966	37.949	72.26	54.15	34.36	320.44	62.77	138.81	999	999	999	999	999	999
-77.981	37.934	115.13	47.97	10.09	18.33	82.52	137.53	999	999	999	999	999	999
-77.967	37.949	51.01	64.62	55.25	289.31	42.07	140.23	999	999	999	999	999	999
-77.944	37.958	165.18	36.68	60.69	20.17	58.61	110.03	999	999	999	999	999	999
-77.989	37.92	233.95	88.37	-32.96	325	57.05	-178.05	999	999	999	999	999	999
-77.879	37.923	159.37	43.16	73.8	1.08	48.94	104.66	999	999	999	999	999	999
-77.977	37.934	110.59	63.94	19.26	11.86	72.76	152.61	999	999	999	999	999	999
-77.932	37.968	36.4	58.54	78.25	238.12	33.37	108.4	999	999	999	999	999	999
-77.986	37.946	254.76	24.02	87.54	77.45	66	91.09	999	999	999	999	999	999
-77.961	37.938	176.65	52.2	56.3	44.07	48.9	125.57	999	999	999	999	999	999
-77.931	37.968	79	74	90	259	16	90	999	999	999	999	999	999
-77.945	37.959	105.29	50.02	32.99	352.66	65.34	135.01	999	999	999	999	999	999
-77.979	37.943	138.93	61.83	59	10.77	40.92	133.88	999	999	999	999	999	999
-77.985	37.94	77.35	60.02	73.78	287.55	33.73	115.83	999	999	999	999	999	999
-77.985	37.942	71.07	63.22	82.15	268.07	27.83	105.13	999	999	999	999	999	999
-77.981	37.94	166.66	63.47	47.73	50.49	48.54	143.42	999	999	999	999	999	999
-77.986	37.926	118.54	53	68.53	331.71	42	115.91	999	999	999	999	999	999
-77.961	37.95	53.36	69.75	52.31	299.23	42.06	148.89	999	999	999	999	999	999
-77.961	37.95	63.07	66.01	53.41	304.36	42.82	143.26	999	999	999	999	999	999
-77.982	37.938	151.15	34.82	75.89	348.17	56.38	99.62	999	999	999	999	999	999
-77.962	37.952	129.56	63.85	46.7	14.5	49.21	144.41	999	999	999	999	999	999
-77.997	37.91	124.46	45.08	74.37	326.08	47.01	105.12	999	999	999	999	999	999
-112.31	28.15	33	51	-4	126	87	-141	999	999	999	999	999	999
-100.9	32.82	207	85	-160	115	70	-5	73	17	339	11	219	69
-77.997	37.959	175.83	21.8	73.65	13.36	69.12	96.42	999	999	999	999	999	999
-77.985	37.909	3.38	23.03	71.85	202.99	68.17	97.54	999	999	999	999	999	999
-100.88	32.84	206	76	-154	110	65	-15	70	28	336	8	232	61
-77.978	37.943	113.44	76.13	15.92	19.52	74.55	165.59	999	999	999	999	999	999
-77.99	37.963	137.58	54.71	57.52	5.36	46.49	127.19	999	999	999	999	999	999
-104.85	36.98	10	75	-25	107	66	-164	327	28	60	6	161	61
-77.967	37.948	71.64	62.97	30.68	326.54	62.97	149.32	999	999	999	999	999	999
-77.964	37.94	179.67	47.47	62.35	37.45	49.25	116.84	999	999	999	999	999	999
-77.86	37.895	161	50	90	341	40	90	999	999	999	999	999	999
-77.951	37.94	216.14	33.02	67.57	62.35	59.75	103.93	999	999	999	999	999	999
-104.77	36.9	102	80	-170	10	80	-10	326	14	236	0	145	76
-77.984	37.937	130.61	53.32	72.44	338.52	40.13	112.05	999	999	999	999	999	999
-77.982	37.932	113.37	34.09	26.86	0.61	75.33	121.12	999	999	999	999	999	999
-77.975	37.944	228.12	28.32	51.96	89.75	68.06	108.37	999	999	999	999	999	999
-77.99	37.93	19	64	146	125	60	30	73	3	340	41	166	49
-77.986	37.927	125.3	45.03	18.94	21.67	76.72	133.43	999	999	999	999	999	999
-77.991	37.915	299.46	51.27	44.21	178.14	57.05	131.79	999	999	999	999	999	999
-77.828	37.973	338.72	79.06	83.89	188.16	12.51	118.85	999	999	999	999	999	999
-77.829	37.973	125.25	76	-88.97	301	14.03	-94.13	999	999	999	999	999	999
-77.998	37.909	144.65	46	42.55	22.13	60.89	127.34	999	999	999	999	999	999
-77.828	37.973	89.94	17.06	-20.03	199.15	84.23	-106.08	999	999	999	999	999	999
-77.99	37.963	332.39	67.23	59.39	209.19	37.48	140.5	999	999	999	999	999	999
-77.939	37.95	352.49	36.58	78.2	187.08	54.31	98.63	999	999	999	999	999	999
-77.967	37.948	49.66	60.69	59.82	279.58	41.08	131.84	999	999	999	999	999	999
-77.983	37.928	120.93	59.38	9.77	25.92	81.6	149.01	999	999	999	999	999	999
-77.827	37.974	149.63	60.72	76.21	356.28	32.1	113.03	999	999	999	999	999	999
-77.965	37.949	75.77	48.54	41.74	315.2	60.07	130.18	999	999	999	999	999	999
-77.828	37.974	293.32	13.04	-85.56	108.77	77	-91.03	999	999	999	999	999	999
-77.991	37.915	187.32	20.56	66.65	32.07	71.19	98.45	999	999	999	999	999	999
-77.942	37.957	152.63	39.85	64.52	4.45	54.65	109.75	999	999	999	999	999	999
-78	37.92	179	81	-155	85	65	-10	45	24	310	11	198	63
-77.996	37.919	66.01	65.73	-23.08	165.95	69.06	-153.89	999	999	999	999	999	999
-77.825	37.974	346.75	76	88.97	171	14.03	94.13	999	999	999	999	999	999
-77.987	37.914	316.81	17.43	65.99	161.83	74.12	97.28	999	999	999	999	999	999
-77.952	37.939	44	65	90	224	25	90	999	999	999	999	999	999
-77.982	37.932	85.63	41.04	-2.3	177.36	88.49	-131.02	999	999	999	999	999	999
-77.967	37.948	62.89	58.4	61.47	288.94	41.55	127.82	999	999	999	999	999	999
-77.967	37.95	163.26	42.74	42.55	39.27	62.68	124.25	999	999	999	999	999	999
-77.965	37.949	54.08	64.07	57.38	289.73	40.76	137.95	999	999	999	999	999	999
-77.965	37.949	73.68	86.92	9.52	343.17	80.49	176.88	999	999	999	999	999	999
-77.971	37.933	103.39	63.24	-25.03	205.26	67.8	-150.9	999	999	999	999	999	999
-80.16	32.936	192.67	30.24	82.04	21.86	60.08	94.62	999	999	999	999	999	999
-77.936	37.962	107.53	31.61	49.26	332.85	66.6	111.88	999	999	999	999	999	999
-77.982	37.918	297.43	34.94	59.31	153.34	60.49	109.63	999	999	999	999	999	999
-77.992	37.922	103.76	49.32	33.92	350.09	64.96	134	999	999	999	999	999	999
-77.974	37.962	112.91	49.21	-42.39	233.72	59.31	-130.56	999	999	999	999	999	999
-77.968	37.948	47.9	73.15	52.11	297.47	40.95	153.75	999	999	999	999	999	999
-77.982	37.932	138.22	50.57	52.57	8.54	52.17	126.47	999	999	999	999	999	999
-77.978	37.934	120.98	55.57	27.54	14.55	67.58	142.29	999	999	999	999	999	999
-77.96	37.944	101.75	71.76	73.13	325.85	24.65	131.37	999	999	999	999	999	999
-77.988	37.944	189.11	31.2	72.42	29.43	60.41	100.36	999	999	999	999	999	999
-77.984	37.942	49	72	90	229	18	90	999	999	999	999	999	999
-77.967	37.948	64.65	57.81	60.04	291.9	42.84	128.43	999	999	999	999	999	999
-112.07	37.9	210	60	-80	11	31	-107	145	73	293	14	25	9
-77.988	37.944	220.12	25.39	58.35	74.42	68.59	103.98	999	999	999	999	999	999
-77.979	37.941	218.29	49.19	83.39	48.34	41.25	97.6	999	999	999	999	999	999
-118.78	38.88	153	80	-165	60	75	-10	17	18	286	4	184	72
-77.988	37.926	115.12	40.43	66.48	324.88	53.51	108.78	999	999	999	999	999	999
-77.933	37.963	198.83	40.06	74.35	38.93	51.7	102.78	999	999	999	999	999	999
-77.978	37.935	115	70	90	295	20	90	999	999	999	999	999	999
-77.978	37.943	316.54	36.45	65.97	165.54	57.14	106.74	999	999	999	999	999	999
-77.98	37.95	71	71	90	251	19	90	999	999	999	999	999	999
-77.959	37.961	197.84	64.41	59.78	71.28	38.8	136.42	999	999	999	999	999	999
-77.98	37.933	155.68	31.06	86.12	340.2	59.02	92.33	999	999	999	999	999	999
-77.99	37.94	29	64	106	175	30	60	107	18	328	67	202	14
-77.991	37.938	168.34	23.16	63.8	16.49	69.33	100.7	999	999	999	999	999	999
-92.27	35.37	18	71	159	115	70	20	67	1	336	28	158	62
-77.98	37.942	196.49	45.28	72.99	39.99	47.2	106.46	999	999	999	999	999	999
-77.972	37.933	331.89	42.01	88.51	153.9	48.01	91.35	999	999	999	999	999	999
-77.975	37.951	201.75	27.99	43.22	72.07	71.25	111.17	999	999	999	999	999	999
-77.976	37.953	41.76	73.29	60.65	284.69	33.4	148.52	999	999	999	999	999	999
-77.854	37.94	169.93	18.03	86.77	353.32	72	91.05	999	999	999	999	999	999
-77.98	37.934	139.1	46.25	67.57	349.93	48.11	111.73	999	999	999	999	999	999
-77.797	37.955	340.55	48.28	81.95	172.54	42.35	98.93	999	999	999	999	999	999
-77.986	37.939	60.48	66.39	79.08	266.21	25.89	113.44	999	999	999	999	999	999
-77.823	37.968	339.32	32.11	45.19	208.87	67.84	113.86	999	999	999	999	999	999
-77.98	37.94	46	72	99	200	20	65	129	26	330	62	224	8
-77.985	37.942	172.3	26.66	46.47	39.05	71.02	109.07	999	999	999	999	999	999
-77.959	37.95	112.52	89.01	84	13.15	6.08	170.57	999	999	999	999	999	999
-80.231	32.999	351.56	46.68	70.58	198.76	46.68	109.42	999	999	999	999	999	999
-77.977	37.952	171.83	28.66	68.77	15.7	63.44	101.19	999	999	999	999	999	999
-77.968	37.948	51.06	72.31	56.2	296.64	37.65	150.17	999	999	999	999	999	999
-77.968	37.947	46.82	76.97	34.94	307.87	56.08	164.24	999	999	999	999	999	999
-80.174	33.052	331.45	40.13	67.95	179.36	53.32	107.56	999	999	999	999	999	999
-77.881	37.97	99.12	47.93	49.23	331.28	55.79	125.89	999	999	999	999	999	999
-77.882	37.97	149	56	90	329	34	90	999	999	999	999	999	999
-77.934	37.91	174.21	53.18	59.46	38.75	46.41	124.16	999	999	999	999	999	999
-77.967	37.949	29.75	75.06	84.82	229.1	15.79	108.68	999	999	999	999	999	999
-77.99	37.94	50	75	85	249	16	108	144	30	313	60	51	5
-77.986	37.942	189.58	18.36	39.82	61.22	78.36	104.3	999	999	999	999	999	999
-77.986	37.942	51.8	71.67	74.18	273.83	24.03	129.46	999	999	999	999	999	999
-98.15	28.81	44	47	-105	245	45	-75	240	79	144	1	54	11
-77.972	37.95	71.74	53.03	-1.51	162.64	88.8	-143.02	999	999	999	999	999	999
-80.173	32.934	212.41	49.04	68.59	63.29	45.33	112.8	999	999	999	999	999	999
-77.99	37.919	123.02	49.19	83.39	313.08	41.25	97.6	999	999	999	999	999	999
-77.982	37.933	214.66	27.73	68.09	59.09	64.42	101.1	999	999	999	999	999	999
-77.825	37.967	0	47	90	180	43	90	999	999	999	999	999	999
-77.967	37.949	56.02	74.3	78.57	272.79	19.33	125.19	999	999	999	999	999	999
-77.945	37.961	151	34.88	68.68	356.44	57.81	104.22	999	999	999	999	999	999
-77.966	37.88	150.12	67.46	58.34	28.26	38.18	141.66	999	999	999	999	999	999
-77.82	37.966	188.87	11.04	84.77	14.19	79	91.02	999	999	999	999	999	999
-77.961	37.95	32.54	77.01	87.95	221.6	13.15	98.82	999	999	999	999	999	999
-77.796	37.957	165.3	23.08	84.89	350.85	67.01	92.17	999	999	999	999	999	999
-120.32	39.65	232	88	-1	322	89	-178	999	999	999	999	999	999
-77.966	37.948	207.64	31.26	53.45	68.57	65.36	109.88	999	999	999	999	999	999
