-97.497	38.688	1.1023	200.79	0.4
-98.597	39.68	1.5	119.58	0.4
-98.548	39.652	1.5474	151.39	0.4
-98.528	39.628	2.1131	149.84	0.4
-98.006	38.032	1.1808	48.658	0.4
-98.018	38.019	1.1226	48.586	0.4
-97.974	38.027	1.2948	48.33	0.4
-98.001	38.023	1.1653	50.002	0.4
-97.986	38.029	1.2425	48.605	0.4
-97.985	38.027	1.2375	48.883	0.4
-97.989	38.018	1.1959	50.797	0.4
-97.393	38.845	1.5745	117.97	0.4
-97.569	38.644	1.1058	40.582	0.4
-97.514	38.672	0.89179	47.943	0.4
-98.152	39.722	1.3351	141.16	0.4
-98.21	39.8	1.4631	-19.607	0.4
-98.163	39.752	1.3319	141.82	0.4
-98.172	39.805	1.4893	140.64	0.4
-98.17	39.766	1.4265	139.27	0.4
-98.262	39.781	1.1323	-3.9321	0.4
-98.174	39.816	1.4203	-31.074	0.4
-98.152	39.701	1.3682	114.15	0.4
-98.188	39.761	1.4544	144.85	0.4
-98.153	39.758	1.2873	139.02	0.4
-98.183	39.774	1.4523	142.1	0.4
-98.228	39.781	1.5549	150.57	0.4
-98.19	39.777	1.4306	143.15	0.4
-97.996	38.024	1.1833	49.848	0.4
-98.197	39.762	1.4155	147.4	0.4
-98.148	39.776	1.3667	138.96	0.4
-98.182	39.695	0.66469	153.02	0.4
-98.165	39.757	1.3638	140.33	0.4
-98.153	39.805	1.7441	135.16	0.4
-98.179	39.791	1.4104	137.28	0.4
-98.191	39.796	1.4038	138.85	0.4
-98.187	39.734	1.2313	152.25	0.4
-98.175	39.814	1.4279	147.49	0.4
-98.161	39.736	1.2931	146.39	0.4
-98.156	39.795	1.6228	136.45	0.4
-98.16	39.746	1.3008	143.71	0.4
-98.155	39.744	1.2833	-36.047	0.4
-98.164	39.767	1.3874	138.04	0.4
-98.158	39.766	1.3419	137.58	0.4
-98.234	39.765	1.7274	128.41	0.4
-98.191	39.764	1.4471	145.64	0.4
-98.149	39.754	1.2636	140.22	0.4
-98.021	39.622	1.5	38.761	0.4
-97.991	38.033	1.2431	48.351	0.4
-97.985	38.031	1.258	48.273	0.4
-97.98	38.018	1.2302	50.602	0.4
-98.499	39.625	0.83084	113.76	0.4
-97.87	39.666	1.4834	143.48	0.4
-98.536	39.661	1.5186	158.15	0.4
-97.992	38.042	1.3071	48.314	0.4
-98.003	38.009	1.1684	51.49	0.4
-97.926	39.666	0.69898	8.2688	0.4
-97.919	39.699	1.466	155.03	0.4
-98.172	39.749	1.3599	144.05	0.4
-98.18	39.75	1.3892	144.86	0.4
-97.472	38.669	0.9598	51.042	0.4
-97.497	38.674	0.98763	42.926	0.4
-97.503	38.655	1.2027	62.045	0.4
-98.142	39.743	1.2608	144.02	0.4
-98.157	39.747	1.2911	143.1	0.4
-98.147	39.729	1.3041	144.42	0.4
-98.13	39.77	1.3213	143	0.4
-98.18	39.738	1.2769	-30.505	0.4
-98.15	39.764	1.2906	137.86	0.4
-97.912	39.658	0.83367	173.16	0.4
-98.22	39.656	1.4994	149.05	0.4
-97.548	38.662	1.3777	179.28	0.4
-97.988	38.016	1.197	51.165	0.4
-97.999	38.014	1.168	51.295	0.4
-97.996	38.011	1.1773	51.793	0.4
-97.405	38.882	1.6925	-0.26097	0.4
-97.992	38.016	1.185	51.175	0.4
-98.001	38.021	1.1627	50.292	0.4
-98.004	38.019	1.1539	50.428	0.4
-97.989	38.016	1.1939	51.171	0.4
-97.993	38.021	1.187	50.314	0.4
-98.006	38.013	1.1554	50.885	0.4
-97.992	38.019	1.1873	50.656	0.4
-97.381	38.872	2.2561	144.62	0.4
-97.603	38.647	1.4628	34.578	0.4
-97.629	38.648	1.4997	74.462	0.4
-97.995	38.016	1.1768	51.147	0.4
-97.52	38.802	0.77653	51.504	0.4
-97.475	38.788	0.54528	41.994	0.4
-97.487	38.851	2.4994	116.24	0.4
-97.494	38.783	0.62558	37.228	0.4
-97.508	38.801	0.82843	55.506	0.4
-97.512	38.8	0.8114	54.062	0.4
-97.542	38.747	1.1234	65.097	0.4
-97.548	38.744	1.0988	63.621	0.4
-97.541	38.732	1.2195	73.896	0.4
-81.1	36.482	1.5	59.116	0.4
-81.103	36.485	1.5	60.006	0.4
-81.107	36.485	1.5	61.668	0.4
-81.105	36.485	1.5	60.526	0.4
-81.095	36.482	1.5	57.521	0.4
-81.104	36.484	1.5	60.29	0.4
-81.1	36.483	1.5	59.153	0.4
-81.073	36.497	1.5	115.08	0.4
-81.073	36.502	1.5	116.16	0.4
-81.11	36.507	1.5	51.721	0.4
-81.102	36.479	1.5	59.56	0.4
-81.1	36.494	1.5	61.627	0.4
-81.107	36.492	1.5	60.024	0.4
-81.089	36.478	1.5	234.9	0.4
-81.166	36.447	1.5	222.32	0.4
-81.17	36.448	1.5	44.017	0.4
-81.1	36.51	1.5	50.876	0.4
-80.704	37.477	1.5	50.033	0.4
-83.7	38.15	1.5	69.354	0.4
-83.2	38.2	2.5	59.06	0.4
-83.35	38.35	1.5	76.92	0.4
-83.47	38.08	2.5	50.293	0.4
-82.1	37.9	1.5	52.717	0.4
-82.5	37.45	1.5	73.037	0.4
-83.1	37.95	1.5	67.05	0.4
-83.9	38.55	2.5	71.547	0.4
-80.178	32.962	1.9389	45.365	0.4
-80.166	32.935	2.0588	84.74	0.4
-80.145	32.941	2.1888	76.564	0.4
-80.148	32.934	2.161	78.296	0.4
-80.218	32.979	2.4746	76.884	0.4
-80.158	32.929	2.0929	82.452	0.4
-80.155	32.93	2.1102	81.069	0.4
-80.152	32.949	2.1109	67.522	0.4
-80.14	32.932	2.209	75.583	0.4
-80.13	32.945	2.2877	71.265	0.4
-80.152	32.946	2.1237	71.09	0.4
-80.158	32.967	1.9487	42.293	0.4
-80.133	32.933	2.2529	71.228	0.4
-80.15	32.94	2.1514	77.929	0.4
-80.175	32.95	1.9622	55.702	0.4
-80.15	32.917	2.1148	72.099	0.4
-88.003	32.937	1.5	78.442	0.4
-88.067	32.937	1.5	78.651	0.4
-88.02	32.95	1.5	85.675	0.4
-87.997	32.908	1.5	111.23	0.4
-88.041	33.009	1.5	123.35	0.4
-88.031	32.95	1.5	83.911	0.4
-80.16	32.927	2.081	76.856	0.4
-80.142	32.935	2.203	76.304	0.4
-80.169	32.952	1.9745	55.8	0.4
-80.158	32.925	2.0861	75.734	0.4
-80.169	32.953	1.9702	54.979	0.4
-80.143	32.935	2.1964	76.621	0.4
-80.161	33.04	1.9545	56.821	0.4
-80.161	33.041	1.9626	56.562	0.4
-80.157	33.018	2.1518	68.692	0.4
-80.169	32.953	1.9702	54.979	0.4
-80.178	32.956	1.9401	50.536	0.4
-80.179	33.056	2.3412	225.51	0.4
-80.143	32.934	2.1944	76.623	0.4
-103.6	48.3	0.5	68.09	0.4
-104.41	31.679	0.50748	100.68	0.4
-104.42	31.678	0.50175	100.43	0.4
-104.38	31.677	0.54836	110.88	0.4
-104.38	31.67	0.54354	111.27	0.4
-104.4	31.676	0.52237	103.4	0.4
-104.36	31.667	0.52297	109.24	0.4
-104.5	31.605	0.76788	86.907	0.4
-104.03	31.713	0.5	79.034	0.4
